doc_id,corpus_tier,source_name_instrument_body,title_url_query,retrieval_date_format_language,production_context,dqa_context_score,dqa_content_score,full_text_available,locus_tag,source_topic_tag,verification_logic,deident_status,access_status_notes,firm_mentioned,iec_verification_status,verification_method,verification_date,relevance_to_study,corpus_role,enterprise_scale_tier,scale_evidence,hurdle_scale_coupled,publication_date,dqa_content_notes
B-GD-097,B,GDELT 2.0 / thehindubusinessline.com (Media & Trade News),https://www.thehindubusinessline.com/economy/agri-business/agrizy-launches-genai-powered-formulation-platform/article70969485.ece,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Agrizy launches GenAI - powered formulation platform - The HinduBusinessLine' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"A,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-usfda-import-alerts,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260512T160000Z,"Auth: Tier-1 established financial/trade media domain | Rel: Adequate/Marginal trade relevance (1 agri + 3 trade friction terms) | Gran: Substantive depth (446 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (446 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-098,B,GDELT 2.0 / newsx.com (Media & Trade News),https://www.newsx.com/business/ashwagandha-industry-calls-for-science-led-review-to-protect-farmers-ayurveda-and-indias-nutraceutical-growth-223968/,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'Ashwagandha Industry Calls for Science - Led Review to Protect Farmers , Ayurveda , and India Nutraceutical Growth' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","M,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,land-use-geolocation,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260522T163000Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 2 trade friction terms) | Gran: Substantive depth (1169 words, 3 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1169 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-099,B,GDELT 2.0 / kathmandupost.com (Media & Trade News),https://kathmandupost.com/money/2026/06/26/nepal-s-tea-industry-reopens-after-government-assurance-despite-india-s-stricter-import-testing,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Nepal tea industry reopens after government assurance despite India stricter import testing' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,A,A,A,A","M,M,M,M,M,M",yes,institutional-voids,gdelt-customs-clearance-holds,residue-and-mrl,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260626T060000Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (3 agri + 4 trade friction terms) | Gran: Substantive depth (474 words, 3 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (474 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-100,B,GDELT 2.0 / livemint.com (Media & Trade News),https://www.livemint.com/economy/champagne-india-growth-eu-trade-deal-duty-cuts-11776674109203.html,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'Champagne raises a toast to growth in India , duty cuts to add to the fizz' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","A,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260421T014500Z,"Auth: Tier-1 established financial/trade media domain | Rel: Adequate/Marginal trade relevance (1 agri + 2 trade friction terms) | Gran: Substantive depth (1062 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1062 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-101,B,GDELT 2.0 / thehindubusinessline.com (Media & Trade News),https://www.thehindubusinessline.com/brandhub/pr-release/most-eminent-startups-of-india-2026/article70951100.ece,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Most Eminent Startups of India 2026 - The HinduBusinessLine' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"A,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-dgft-icegate-glitches,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260507T151500Z,"Auth: Tier-1 established financial/trade media domain | Rel: Adequate/Marginal trade relevance (1 agri + 4 trade friction terms) | Gran: Substantive depth (3037 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (3037 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-102,B,GDELT 2.0 / economictimes.indiatimes.com (Media & Trade News),https://economictimes.indiatimes.com/news/economy/foreign-trade/govt-extends-interest-subvention-benefit-to-micro-small-exporters-of-certain-iron-steel-goods/articleshow/130422422.cms,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'Govt extends interest subvention benefit to micro , small exporters of certain iron , steel goods' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","A,M,M,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260421T171500Z,"Auth: Tier-1 established financial/trade media domain | Rel: Adequate/Marginal trade relevance (1 agri + 3 trade friction terms) | Gran: Overview narrative (165 words, 1 regulatory specifics) | Curr: Recent active trade period (2026) | Comp: Full operative article text (165 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-103,B,GDELT 2.0 / aninews.in (Media & Trade News),https://aninews.in/news/business/department-of-commerce-holds-chintan-shivir-on-seafood-opportunities-under-india-efta-tepa20260706212613/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Department of Commerce holds Chintan Shivir on seafood opportunities under India - EFTA TEPA' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260707T034500Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 4 trade friction terms) | Gran: Substantive depth (409 words, 4 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (409 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-104,B,GDELT 2.0 / prokerala.com (Media & Trade News),https://www.prokerala.com/news/articles/a1784589.html,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Centre rolls out roadmap to boost seafood exports under TEPA' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,A,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-seafood-dwpe-alerts,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260706T184500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (2 agri + 5 trade friction terms) | Gran: Substantive depth (596 words, 4 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (596 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-105,B,GDELT 2.0 / newsx.com (Media & Trade News),https://www.newsx.com/business/gold-imports-face-new-restrictions-as-india-pushes-to-reduce-foreign-exchange-pressure-219109/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Gold Imports Face New Restrictions As India Pushes To Reduce Foreign Exchange Pressure' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,institutional-voids,gdelt-customs-clearance-holds,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260514T173000Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 4 trade friction terms) | Gran: Substantive depth (981 words, 4 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (981 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-106,B,GDELT 2.0 / kashmirreader.com (Media & Trade News),https://kashmirreader.com/2026/06/17/india-european-fta-jktpo-organizes-workshop-on-export-awareness-cum-e-commerce-onboarding-drive/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'India - European FTA :  JKTPO organizes workshop on export awareness - cum - e - commerce onboarding drive' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,internal-capability,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,20260617T060000Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 3 trade friction terms) | Gran: Substantive depth (402 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (402 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-107,B,GDELT 2.0 / navhindtimes.in (Media & Trade News),https://navhindtimes.in/goanews/goas-engineering-exports-see-impressive-36-growth/,"2026-07-09 / json,csv,txt / English",Corpus B media & trade news report: 'Goa engineering exports see impressive 36 % growth – The Navhind Times' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated),"M,M,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-msme-trade-friction,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260609T043000Z,"Auth: Secondary/regional media or trade aggregator | Rel: Adequate/Marginal trade relevance (1 agri + 3 trade friction terms) | Gran: Substantive depth (427 words, 2 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (427 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
B-GD-108,B,GDELT 2.0 / india-briefing.com (Media & Trade News),https://www.india-briefing.com/news/india-honey-export-mep-extension-2026-44161.html,"2026-07-09 / json,csv,txt / English","Corpus B media & trade news report: 'DGFT Extends India Honey MEP at US$1 , 400 / MT Until Dec 2026 : What Exporters Must Know' (Section 10 DQA passed; newspaper3k full-text extracted; deduplicated)","M,A,A,A,A,A","M,M,M,M,M,M",yes,inductive-other,gdelt-customs-clearance-holds,not-applicable,not-required,None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,20260415T184500Z,"Auth: Secondary/regional media or trade aggregator | Rel: High relevance (3 agri + 6 trade friction terms) | Gran: Substantive depth (1433 words, 5 regulatory/quantitative parameters) | Curr: Recent active trade period (2026) | Comp: Full operative article text (1433 words) | Mach: Clean UTF-8 newspaper3k full-text extraction"
A-CSR-001,A,Ministry of Corporate Affairs / National CSR Portal (csr.gov.in),https://www.csr.gov.in/,2026-07-03 / html / English,"Derived regulatory orientation summary (per Section 6.1): Statutory CSR filing & compliance guidance document: Companies Act, 2013 - Section 135 Statutory Mandate & Form CSR-2 E-Filing Format","A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),informational-verifiability,form-csr-2-e-filing-and-unspent-fund-penalties,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
